"id","user_name","post_message","timestamp_post","num_like_post","num_comment_post","num_share_post","label"
"434","5.2740842741989E+18","Gia đình cháu bé cho biết, đã cho con 19 tháng tuổi chơi trên ô tô, sau đó để quên bé trên xe khoảng 3 tiếng dưới trời nắng, khi đó xe đóng kín, không nổ máy.
Đến khi phát hiện, cháu bé đã hôn mê, được chuyển đến bệnh viện cấp cứu.

","1591709675","3","3","","0"
"435","-6.8914209853986E+17","Các Ngân hàng thương mại (NHTM) chưa mặn mà với phân khúc khách hàng cá nhân nhỏ lẻ bởi cả hai nguyên nhân: thị trường cho vay truyền thống với các khoản vay có quy mô đủ lớn, có thể trang trải chi phí hoạt động của ngân hàng vẫn còn nhiều tiềm năng.

Cho vay các khoản nhỏ lẻ có chi phí vận hành lớn, rủi ro nhiều, tỷ lệ nợ xấu cao trong khi Ngân hàng Nhà nước khống chế tỷ lệ nợ xấu của các NHTM dưới 3% nên các NHTM rất thận trọng khi mở rộng cho vay đối tượng này.

","1593218809","26","3","1","0"
"436","-6.3931624435546E+18","Theo đề xuất của Ban chỉ đạo Quốc gia, đối với những tỉnh, thành phố nằm trong nhóm nguy cơ cao, kiến nghị tiếp tục thực hiện biện pháp cách li xã hội thêm ít nhất 1 tuần.

Những địa phương có nguy cơ và nguy cơ thấp, một số hoạt động sản xuất kinh doanh được hoạt động có điều kiện trên cơ sở bảo đảm an toàn vệ sinh dịch tễ","1586933976","7","1","","0"
"437","-6.1046945495102E+18","𝗧𝗶̀𝗻𝗵 𝗵𝗶̀𝗻𝗵 đ𝗮̣𝗶 𝗱𝗶̣𝗰𝗵 𝗖𝗢𝗩𝗜𝗗-𝟭𝟵 𝗰𝗮̣̂𝗽 𝗻𝗵𝗮̣̂𝘁 đ𝗲̂́𝗻 𝘀𝗮́𝗻𝗴 𝟭𝟮/𝟬𝟰

Sáng nay chưa thấy có thêm ca nhiễm mới nào, con số tổng chúng ta vẫn đang có 258 người nhiễm virus. Các nước châu Âu đang tìm mọi cách để hạn chế người dân đi lại trong dịp lễ Phục sinh này. Mỹ chính thức đứng đầu bảng về cả số ca nhiễm lẫn số ca tử vong do covid-19.

𝗧𝗶̀𝗻𝗵 𝗵𝗶̀𝗻𝗵 𝗩𝗶𝗲̣̂𝘁 𝗡𝗮𝗺

- Sáng nay không có ca nhiễm mới, hiện tổng số ca nhiễm từ đầu dịch đến giờ là 258 người, hơn 1 nửa đã khỏi bệnh, có thêm 12 người có 2 lần cho kết quả xét nghiệm âm tính, đủ tiêu chuẩn công bố khỏi bệnh.
- Tổng số người nghi nhiễm là 2,266. Hiện có 72,508 người đang được cách ly, trong đó: cách ly tập trung tại bệnh viện: 1,198; cách ly tập trung tại cơ sở khác: 17,519; cách ly tại nhà, nơi lưu trú: 53,791.
- Hôm nay là ngày Bệnh viện Bạch Mai không còn bị phong tỏa, tuy nhiên theo giám đốc bệnh viện thì mọi hoạt động khám chữa bệnh sẽ chỉ trở lại như bình thường vào đầu tháng 5 tới.
- Hàng trăm người dân Phan Thiết đổ ra bãi biển Thương Chánh hóng mát, chơi bóng và tắm bất chấp lệnh cấm.
- Nhiều người dân rỉ tai nhau “đi đâu xách túi gạo với hai gói mì” đối phó chính quyền khi ra đường tập thể dục, dắt chó đi dạo.
- Bình Định bắt 1 chủ quán cà phê xách mã tấu đuổi đánh đoàn phòng chống dịch khi được nhắc nhở giải tán không tụ tập.
- Bộ Y tế ra công văn khẩn gửi đến tất cả các Sở y tế về việc không cho phép làm xét nghiệm virus SARS-CoV-2 theo yêu cầu để tránh lãng phí, cần dồn toàn lực vào tập trung chống dịch.
- Nhiều người nghe tin thuốc trị giun lươn, giun chỉ có khả năng trị được covid-19 nên đã mua làm cho mặt hàng này bị tăng giá mạnh. Trên thực tế thuốc này mới đang được nghiên cứu trong phòng thí nghiệm, chưa có kết quả cuối cùng.

𝗧𝗶̀𝗻𝗵 𝗵𝗶̀𝗻𝗵 𝘁𝗵𝗲̂́ 𝗴𝗶𝗼̛́𝗶

- Trung Quốc cho rằng lý do trong những tuần gần đây Tây Ban Nha, Hà Lan, Thổ Nhĩ Kỳ và Úc đã trả lại khẩu trang mua từ Trung Quốc vì các quốc gia không ""kiểm tra kỹ"" sản phẩm trước khi mua.
- Theo thống kê riêng ở bang New York cứ 15 giây lại có 1 cuộc gọi 911 tới tổng đài để yêu cầu trợ giúp, sở cứu hỏa ở đây cũng nhận khoảng 5,500 cuộc gọi khẩn cấp mỗi ngày. Chính quyền bang này đã phải thông báo và đăng Twitter kêu gọi người dân chỉ khi có tình huống nghiêm trọng ảnh hưởng tới sinh mạng mới gọi đến các số này. Bang này là tâm dịch của Mỹ với số người nhiễm cao hơn cả số người nhiễm tại Tây Ban Nha, nước vốn đứng ngay sau Mỹ về số ca nhiễm bệnh.
- Mỹ cho đến sáng nay đã có 532,092 ca nhiễm và 20,562 ca tử vong, đã vượt lên trên Italy về số ca tử vong và giờ đứng đầu bảng ở cả 2 chỉ số. Lần đầu tiên trong lịch sử toàn bộ 50 bang công bố đang ở trong tình trạng thảm họa,
- Bộ trưởng y tế Tây Ban Nha cho biết sẽ nới lỏng dần các lệnh phong tỏa, một vài ngành nghề sẽ được quay trở lại hoạt động. Tuy nhiên những công nhân sẽ bắt buộc phải đeo khẩu trang khi đến chỗ làm. Chính phủ sẽ phát các loại khẩu trang có thể tái sử dụng tại các bến ga tàu điện ngầm và các điểm giao thông công cộng khác. Tây Ban Nha hiện có 163,027 ca nhiễm và 16,606 ca tử vong, đã có gần 60 nghìn người hồi phục.
- Italy tập trung dựng các rào chắn và các trạm kiểm tra ở khu vực tâm dịch, khu vực phía Bắc Lombardy, để hạn chế người dân đi lại dịp lễ Phục sinh. Italy giờ đang có tổng cộng 152,271 ca nhiễm và 19,468 ca tử vong.
- Đức hiện đang có 125,452 ca nhiễm và 2,871 ca tử vong, số tử vong thấp nhất trong những nước có hơn 100 nghìn người bị virus, Đức cũng đã có 57,400 người hồi phục.
- Số ca tử vong do tai nạn giao thông ở Pháp giảm 40% do các lệnh phong tỏa dẫn đến việc ít người đi ra ngoài đường hơn. Việc di chuyển từ tỉnh này sang tỉnh khác cũng đã bị cấm để hạn chế lây lan virus. Cho đến sáng nay Pháp có 129,654 người nhiễm với 13,832 ca tử vong.
- Anh trai của thủ tướng Anh phàn nàn việc cấp cứu em của mình đã diễn ra trong sự luống cuống của các nhân viên y tế, tuy vậy ông này cũng cảm ơn họ đã cố gắng để cứu chữa ông Boris kịp thời. Hiện thủ tướng Anh đáp ứng tốt, đã có thể đi lại nhưng vẫn chưa thể về điều trị tại nhà, ông này vừa có lời cảm ơn các bác sỹ đã cứu mạng mình. Nước Anh cho đến sáng nay đã có 78,991 ca nhiễm và 9,875 ca tử vong. Nhiều y bác sỹ kêu gọi hỗ trợ thêm thiết bị phòng hộ đơn giản như khẩu trang. Nhiều người đang bị mất nước do không dám tháo khẩu trang ra để uống nước vì sợ phải vứt bỏ chiếc khẩu trang cũ đi thì sẽ không còn cái dùng.
- Áo cho biết họ sẽ nới lỏng dần các lệnh cách ly, tuy nhiên riêng khu vực khu nghỉ dưỡng trượt tuyết, nơi được cho là ổ dịch đầu tiên, thì sẽ bị kéo dài lệnh cách ly hơn nữa. Áo đến giờ đã có 13,806 ca nhiễm và 337 ca tử vong.
- Đất nước Phần Lan với khoảng 5.5 triệu dân đang có hơn 1,800 người nhiễm virus và 49 người tử vong.
- Sau khi công bố tình trạng khẩn cấp ở nhiều tỉnh thành tại Nhật Bản thì hôm qua thủ tướng Abe lên truyền hình kêu gọi người dân tạm thời nên dừng đến các điểm giải trí vào buổi tối, ông này cũng kêu gọi các công ty ở khu vực Tokyo cắt giảm 70% số nhân viên phải đến công sở và khuyến khích áp dụng biện pháp làm việc tại nhà.
- Điện Kremlin cho biết số ca nhiễm virus tăng rất nhanh, hiện số người nhiễm tại Nga đã là 13,584 người và 106 người đã tử vong. Báo chí Nga đưa tin có những hàng dài các xe cứu thương đứng chờ phía ngoài các bệnh viện có khả năng chữa trị covid-19.
- WHO kêu gọi Belarus nên có các biện pháp phòng ngừa và chống dịch mạnh mẽ hơn sau khi nước này có 2,226 ca nhiễm và 23 ca tử vong. Hiện tổng thống Lukashenko vẫn chưa coi trọng việc phong tỏa hay cách ly, trước đây ông này còn phát biểu uống vodka và tắm hơi sẽ giúp đẩy lùi virus. Ông Lukashenko còn được thấy đi chơi hockey và bá vai bá cổ các cầu thủ, giải bóng đá ở Belarus vẫn diễn ra bình thường.
- Tại Ai Cập cảnh sát đã phải dùng hơi gas để giải tán đám đông phải đối việc chôn 1 bác sỹ tử vong do covid-19. Lý do những người này phản đối là lo xác chưa được xử lý và có thể lây nhiễm virus ra môi trường xung quanh.
- Saudi Arabia sẽ kéo dài lệnh phong tỏa ""cho đến khi có thông báo mới hơn"". Nước này cũng đang xem xét có hủy bỏ buổi lễ hành hương Haj hàng năm về thánh địa Mecca hay không.
- Số ca nhiễm mới tại Ecuador trong 24 giờ qua tăng khủng khiếp, hơn 2,100 người đã dương tính với virus, đưa tổng số người nhiễm tại đây lên 7,161 người và 297 người đã tử vong. Tổng thống nước này đang kêu gọi làm 1 cuộc điều tra tại sao việc xử lý các xác chết tại thành phố Guayaquil lại không theo đúng quy trình mà lại để xác ở ngoài đường.
- Canada cập nhật số liệu với hơn 1 nghìn người nhiễm mới trong ngày hôm qua, đến giờ Canada đã có 22,559 ca nhiễm và 600 người đã tử vong.
- Hiệu trưởng Harvard và vợ cho biết sẽ tặng huyết tương của mình cho nhà chức trách để giúp cứu những người đang nguy kịch do virus.

Nguồn : Tinh Tế, Tuổi Trẻ, CNN , BBC , WHO , Tổng Hợp
#anticorona #covid_19 #covid  #news #virusnews #coronavirusnews #tintuc #tintucdichbenh","1586665307","1","0","","0"
"438","2.0664661508078E+18","🇻🇳Cả nước bước vào giai đoạn 14 ngày Vàng chống dịch 🇻🇳  ❣️Ngày đầu tiên Đêm 28.03.2020❣️ Tại thời điểm bây giờ thì các đệ nhất siêu cường như Mỹ🇺🇸, TQ🇨🇳, Ý 🇮🇹,ANH🇬🇧, PHÁP🇫🇷, ĐỨC🇩🇪, TBN🇪🇦...đều trở thành ổ dịch.... 👻 Số ca tử vong gia tăng chóng mặt, trong khi con số ấy ở VN là số 0, phương Tây mới bắt đầu nhìn về VN. 🏁Khi châu Âu là ổ dịch, 🇻🇳 VN đã gấp rút phái  máy bay chở công dân và kiều bào về để mà bảo bọc. 🇻🇳Chính Phủ VN nói, đây là tình dân tộc, nghĩa đồng bào, đây là khúc ruột ngàn dặm. Máy bay VN lao vào tâm dịch, vượt nửa vòng trái đất, vượt muôn dặm trùng dương để cố gắng đưa hết con Lạc, cháu Hồng về quê tránh dịch.  🇻🇳Về với Tổ quốc xa tít trùng khơi. Tổ quốc, có khi nào hết khó khăn đâu. Nhưng Tổ quốc bao giờ cũng dang rộng vòng tay. ""♥️Ai thật lòng yêu ai đến bây giờ mình đã biết😍""!!!  ⏳Dẫu đường đời trăm vạn lối, song cuối cùng thì những người ra đi còn có hướng quay về giữa vòng tay dang rộng và đùm bọc của dân tộc. ☠️Đứng trước sinh tử, sinh mạng con người là như nhau, đều là vốn quý nhất. Chúng ta đối với nhau vốn không có oán thù. Oán thù là do tà kiến, là do vô minh che khuất lương tri. Những luận điệu như là CS hèn với giặc, ác với dân đến bây giờ đã bị rơi xuống, ai thiện, ai ác đâu cần phải nói nhiều.  📅Hai tuần lễ tới đây là hai tuần quyết liệt, hai tuần vô cùng vất vả gian lao.14 ngày chống Covid cũng giống như 12 ngày đêm làm trận Điện Biên Phủ trên không, cũng giống như chiến dịch tháng 4 toàn thắng.  💒Biết đâu đấy, sẽ có ngày 30/4 được lặp lại, đất nước trọn niềm vui!!! P/S: Việt Nam quyết thắng đại dịch 🇻🇳 Xem thêm","1585486894","3700","564","6300","0"
"439","-7.8457413942643E+18","THÔNG TIN CA BỆNH 100 – 106 Theo kết quả xét nghiệm nhận được lúc 20h ngày 22/3/2020 từ Viện Pasteur TP Hồ Chí Minh, đã xác định được thêm 7 bệnh nhân mắc COVID-19 tại TPHCM và khu vực Đồng bằng Sông Cửu Long CA BỆNH 100: Bệnh nhân nam, 55 tuổi, quốc tịch Việt Nam, địa chỉ ở Quận 8, TP. Hồ Chí Minh. Tiền sử bệnh đái tháo đường và viêm khớp. ... Ngày 03/3/2020, bệnh nhân từ Kuala Lumpur - Malaysia về Việt Nam trên chuyến bay của hãng hàng không AsiaAir số hiệu AK524. Bệnh nhân được hướng dẫn tự cách ly tại nhà. Tuy nhiên trong thời gian từ ngày 04/3/2020 đến ngày 17/3/2020, bệnh nhân có đi lễ 5 lần/ngày tại Thánh đường Hồi giáo Jamiul Anwar - số 157B/9 Dương Bá Trạc, Phường 1, Quận 8, TP. Hồ Chí Minh.  Ngày 18/3/2020, mặc dù bệnh nhân chưa có dấu hiệu bệnh, nhưng được Trung tâm Y tế Quận 8 lấy mẫu giám sát theo nhóm đối tượng dự lễ hội từ Malaysia.  Viện Pasteur TPHCM kết luận mẫu bệnh phẩm dương tính với vi rút SARS-CoV-2 vào ngày 22/3/2020.  Hiện bệnh nhân được cách ly tại Bệnh viện Bệnh Nhiệt đới TP. Hồ Chí Minh. Tại khu cách ly Đồng Tháp: phát hiện được 04 trường hợp dương tính với SARS-COV-2  đều là hành khách trên chuyến bay của Hãng Hàng không Vietnam Airlines số hiệu VN0050 từ Anh về  sân bay Cần Thơ sáng ngày 18/3/2020.  Khi nhập cảnh, các trường hợp đều chưa có triệu chứng bệnh và được đưa về khu cách ly tập trung của Đồng Tháp. 04 trường hợp dương tính bao gồm: CA BỆNH 101: Bệnh nhân nữ, quốc tịch Việt Nam, 26 tuổi, địa chỉ ở Tp.Vũng Tàu, Bà Rịa-Vũng Tàu. Số ghế trên chuyến bay là 26F. CA BỆNH 102: Bệnh nhân nữ, quốc tịch Việt Nam, 9 tuổi, địa chỉ ở Quận Hoàn Kiếm, Hà Nội. Số ghế trên chuyến bay là 20D. CA BỆNH 103: Bệnh nhân nam, quốc tịch Việt Nam, 22 tuổi, địa chỉ ở Quận Phú Nhuận, TPHCM. Số ghế trên chuyến bay là 12F. CA BỆNH 104: Bệnh nhân nữ, quốc tịch Việt Nam, 33 tuổi, địa chỉ ở Quận 12, TP. Hồ Chí Minh. Số ghế trên chuyến bay là 27D. Tại khu cách ly Trà Vinh: phát hiện 02 trường hợp dương tính với SARS-COV-2,  đều là hành khách trên chuyến bay của hãng hàng không AirAsia số hiệu AK575 từ Malaysia về tới sân bay Cần Thơ sáng ngày 18/3/2020.  Khi nhập cảnh, các trường hợp đều chưa có triệu chứng bệnh, được đưa về khu cách ly tập trung của Trà Vinh. 02 trường hợp dương tính bao gồm: CA BỆNH 105: Bệnh nhân nữ, quốc tịch Việt Nam, 35 tuổi, địa chỉ ở huyện Chợ Mới, An Giang. Số ghế trên chuyến bay là 6E. CA BỆNH 106: Bệnh nhân nữ, quốc tịch Việt Nam, 20 tuổi, địa chỉ ở huyện Châu Phú, An Giang. Số ghế trên chuyến bay là 6C. Xem thêm","1584883703","36000","5500","6700","0"
"440","3.970806225812E+18","MỸ: SA THẢI NHÂN VIÊN PHỤ TRÁCH BẢN ĐỒ COVID-19 VÌ KHÔNG CHỊU CHỈNH SỬA SỐ LIỆU :3

Rebekah Jones, nữ nhân viên phụ trách bản đồ tương tác điện tử về dịch Covid-19 của bang Florida (Mỹ) đã bị sa thải vì từ chối chỉnh sửa số liệu để hỗ trợ kế hoạch mở cửa trở lại của tiểu bang.

","1590071139","5","0","","0"
"441","-3.5334824134118E+18","Công an TP.HCM truy tìm “giang hồ mạng” Huấn Hoa Hồng

Công an quận Thủ Đức đã phát thông báo truy tìm giang hồ mạng Huấn Hoa Hồng về 1 đơn tố cáo.

Ngày 16/6, Công an quận Thủ Đức phát lệnh truy tìm ""giang hồ mạng"" Huấn Hoa Hồng vì liên quan đến 1 đơn tố cáo của người dân.

Huấn Hoa Hồng tên thật là Bùi Xuân Huấn (SN 1985, quê huyện Trấn Yên, Yên Bái). Huấn Hoa Hồng là “giang hồ mạng” thường đăng tải những video, clip nói về đạo lý, có mối quan hệ với các giang hồ mạng khác như Khá “Bảnh”…

Trước đó, Huấn từng bị Công an quận Bình Thạnh phát hiện dương tính ma túy tại tụ điểm ăn chơi trong chung cư ở phường 22, quận Bình Thạnh, sau đó, Huấn đã bị đưa đi cai nghiện ma túy.","1592282082","5","1","","0"
"442","-2.6453429024998E+18","Đại diện Vingroup cho biết đây là sự tri ân của tập đoàn với 2 quốc gia - nơi khởi nguồn phát triển của tập đoàn.","1588822077","155","3","2","0"
"443","-5.1246577627818E+18","Bình Dương chuẩn bị đón gần 4.000 người từ vùng dịch nước ngoài về.  Bình Dương đã hoàn tất cơ sở vật chất, thiết bị y tế và đội ngũ cán bộ để thực hiện cách ly tập trung cho khoảng 3.912 người về từ nước ngoài, bắt đầu từ ngày mai. Thông tin từ Ban Phòng, chóng dịch COVID-19 tỉnh Bình Dương ngày 30/3, cho biết công tác chuẩn bị tiếp nhận kiều bào, du học sinh và người lao động từ nước ngoài trở về cơ bản đã hoàn tất, sẵn sàng tiếp nhận cách ly tập trung.... Bình Dương đã chuẩn bị nơi ăn, chốn nghỉ, sinh hoạt bảo đảm phục vụ cho 3.912 người, đạt trên 100% chỉ tiêu đề ra. Quân khu 7 yêu cầu chuẩn bị tiếp nhận 3.850 người nhưng tỉnh chỉ đạo dự phòng nhiều hơn. Việc cách ly tập trung đợt này bắt đầu diễn ra trong ngày mai (31/3) tại trường Cao đẳng Nghề Việt Nam - Singapore và trường Quân sự tỉnh, sẵn sàng tiếp nhận với số lượng 500 người. Vào ngày 6/4, Tòa nhà cư xá 1 Becamex (phường Chánh Phú Hòa, TX.Bến Cát) sẵn sàng tiếp nhận tiếp 500 người. Tiếp đó, trong ngày 22/4, Tòa nhà cư xá 2 Becamex (phường Thới Hòa, TX.Bến Cát) tiếp nhận 500 người. Các điểm còn lại cũng sẵn sàng tiếp nhận vào các thời gian tiếp theo khi nhận lệnh điều tiết. Nơi cách ly tập trung được phân thành các khu vực dành cho nam, khu dành cho nữ và còn lại sẽ làm khu dự phòng. Công tác cấp dưỡng, diệt khuẩn, khử trùng, kiểm tra, rà soát đã sẵn sàng; hoàn tất phòng cách ly đặc biệt, bố trí giường y tế và trang bị một số thuốc thông thường để chăm sóc sức khỏe cho bà con tại chỗ khi mắc một số bệnh thông thường. Trường hợp có biểu hiện sốt, ho, khó thở nghi ngờ nhiễm COVID-19, sẽ được đội phản ứng nhanh tích cực xử lý. Trong quá trình cách ly, người dân sẽ được tận tình hỗ trợ để thoái mái nhất. Sau khi hết hạn cách ly, 10 phương tiện từ 29 chỗ đến 45 chỗ chở bà con về nơi ở. Việc tiếp nhận người về từ nước ngoài sẽ do công an điều tiết tại Sân bay Tân Sơn Nhất (TP.HCM). Về bố trí lực lượng ở khu vực cách ly, y bác sĩ giỏi, cán bộ quân y sẽ túc trực chăm sóc y tế, còn cảnh vệ thì làm nhiệm vụ canh gác, tuần tra. Những người khác thực hiện cấp dưỡng cho người được cách ly. Theo Sở Y tế Bình Dương, tính đến nay địa phương chưa có trường hợp dương tính với COVID-19, các trường hợp nghi nhiễm sau khi xét nghiệm đều có kết quả âm tính. Theo HƯƠNG CHI Báo Tiền Phong Xem thêm","1585578770","4400","1400","2400","0"
"444","9.0541625022023E+18","50 triệu USD không phải là chi phí phát sinh tăng thêm của Hợp đồng, Bộ Giao thông vận tải cho biết.","1591090698","8","1","1","0"
"445","6.4314342358768E+18","GHI NHẬN CA NHIỄM COVID-19 THỨ 45 TẠI VIỆT NAM 17 giờ ngày 13/3/2020, Bộ Y tế nhận được thông tin của Viện Pasteur Thành phố Hồ Chí Minh thông báo kết quả xét nghiệm dương tính SARS-CoV-2, cụ thể: Bệnh nhân nam, trú tại phường 7, quận Tân Bình, Thành phố Hồ Chí Minh có tiếp xúc gần với bệnh nhân số 34. ... Ngày 03/3, bệnh nhân này đã ăn tối và làm việc với vợ chồng BN34 tại Bình Thuận. Ngày 04/3, bệnh nhân trở lại Thành phố Hồ Chí Minh trên xe cá nhân cùng 3 người khác. Ngày 10/3, sau khi biết thông tin BN34 mắc bệnh COVID-19, bệnh nhân đã tự cách ly tại nhà. Ngày 12/3, bệnh nhân có ngạt mũi, rát họng nên đến khám và được cách ly tập trung tại quận Tân Bình, sau đó về khu điều trị tập trung tại Bệnh viện dã chiến Củ Chi bằng xe chuyên dụng cách ly nghiêm ngặt. Hiện sức khoẻ bệnh nhân ổn định. --- Bạn đã follow ""Lá chắn virus Corona"" trên Lotus? Thông tin nhanh chóng - kịp thời - đầy đủ nhất về Covid-19. Tải app Lotus ngay tại đây: https://bitlylink.com/1lrdS #LaChanVirusCorona #Lotus #VCCorp #ICT_anti_nCoV Xem thêm","1584096840","12000","2900","2500","0"
"446","4.4421026005719E+17","Xác nhận với Tuổi Trẻ Online, gia đình bà Loan và luật sư Trần Hồng Phong (người hỗ trợ pháp lý cho Hồ Duy Hải), cho biết đơn đã được gửi đi với hi vọng quyết định của Hội đồng thẩm phán Tòa án nhân dân tối cao sẽ được xem xét lại.

Trong đơn, bà Loan viết không thể quên được thời điểm cách đây 5 năm khi đoàn giám sát của Quốc hội do bà Nga làm trưởng đoàn đã gặp gia đình bà. Báo cáo kết quả nghiên cứu vụ án gửi Quốc hội đã kết luận: ""Việc tòa án hai cấp kết tội Hồ Duy Hải là chưa đủ cơ sở vững chắc, có đầy đủ căn cứ để giám đốc thẩm"".

Xem thêm : sai sót trong điều tra là sai sót nghiêm trọng tố tụng.

https://tuoitre.vn/vu-an-ho-duy-hai-sai-sot-trong-dieu-tra-co-vi-pham-to-tung-2020050921231649.htm","1589105387","83","5","4","0"
"447","-1.7194424956667E+18","http://laodongthudo.vn/luon-lang-nghe-y-kien-va-phan-anh-cua-bao-chi-de-xay-dung-thu-do-phat-trien-109450.html","1592316285","1","1","","0"
"448","4.3123923951266E+18","Một số người dân ở Hà Nội vẫn ngồi đánh cờ, uống trà đá, đi dạo mà không đeo khẩu trang, nhiều cửa hàng không thiết yếu vẫn mở cửa.","1585538240","2","1","","0"
"449","4.6087042550687E+17","Bài hát: VIỆT NAM ƠI!ĐÁNH BAY CORONA- Nhạc sỹ Minh Beta  VUI MỘT TÍ - NHẬN TIỀN NHIỀU TÍ: Ở nhà buồn qúa không có gì làm, sao không quay clip hát bài này và gửi cho RUBIK CUỘC SỐNG nhỉ?  CLip nào thú vị và được nhiều like, share trên trang Rubik, sẽ nhận phần thưởng đi nào anh em ơi! Gia đình ơi! ĐÃ VẬY TIN MỚI NHẤT, CLIP NÀO THÚ VỊ CÒN XUẤT HIỆN TRONG MV CHÍNH THỨC SẮP RA MẮT NGÀY 31/3 CỦA BÀI HÁT NÀY. CÙNG NHAU LÊN SÓNG NÀO ANH CHỊ EM ƠI!","","43000","559","12000","0"
"450","-4.0240598239175E+18","🔖 Công bố tổng đài giải đáp thông tin về gói hỗ trợ 62.000 tỉ đồng.
💠 Tổng đài 111 chính thức bắt đầu tiếp nhận thông tin từ ngày 1-5-2020. Các số điện thoại tiếp nhận phản ánh kiến nghị của người dân, bao gồm: 0913.049.567; 0977.976.686; 0913.378.816.
","1588336746","2","2","1","0"
"451","-8.9067192604662E+18","Tin giả Hồ Duy Hải nhận tội khi gặp Đoàn giám sát Quốc hội

Những ngày gần đây, một số người dùng mạng xã hội đưa tin Hồ Duy Hải đã nhận tội khi gặp bà Lê Thị Nga, Phó Chủ nhiệm Uỷ ban Tư pháp.

Kiểm Tin đã tra xét toàn văn báo cáo gởi các thành viên giám sát của bà Lê Thị Nga ngày 10 tháng 02 năm 2015, được biết:

Tại buổi gặp với bà Nga “Hải nhiều lần trả lời là không giết người và đề nghị xem xét lại vụ án”.

Thông tin cho rằng Hồ Duy Hải nhận tội khi gặp Đoàn giám sát Quốc hội là fake news.

---Theo Kiểm Tin---","1589083011","10","1","2","0"
"452","8.4304922059158E+18","Trời ơi, hung thủ sát hại cháu bé lại là một nam sinh lớp 11, trú cùng xóm với nạn nhân, gia đình tìm thấy thi thể cháu ở trong rừng, gần bờ suối tại địa phận huyện Yên Thành, cách nhà cháu khoảng 10km, đau xót quá mọi người ơi","1591712715","15","4","","0"
"453","2.1844273897925E+18","Ngày 20-5, chính quyền xã An Bình, huyện Kiến Xương, tỉnh Thái Bình đã phải tổ chức lại đại hội Đảng bộ nhiệm kỳ 2020-2025 do có phiếu bầu gian lận làm sai lệch kết quả bầu Ban chấp hành Đảng bộ xã trong chương trình đại hội trước đó.","1589966245","108","92","26","0"
"454","1.0493719314838E+18","Nhiều năm trở lại đây, vấn nạn sách giả sách lậu luôn là chủ đề nhức nhối, không chỉ “vấy bẩn” tri thức, sách giả, sách lậu còn khiến các doanh nghiệp,… “nhói lòng” vì đứa con tinh thần bị xâm hại.

","1593145780","11","3","","0"
"455","-2.6453429024998E+18","Tại cuộc họp báo Chính phủ thường kỳ chiều 5/5, báo giới đặt nhiều câu hỏi liên quan đến sai phạm trong việc mua sắm máy xét nghiệm Covid-19 xảy ra tại CDC Hà Nội.","1588685146","25","13","1","0"
"456","8.967648493292E+17","King Coffee của bà Lê Hoàng Diệp Thảo chính thức đồng hành cùng Đội tuyển Quốc gia Việt Nam với hợp đồng tài trợ trong 3 năm liên tiếp","1590399761","5","1","","0"
"457","-8.1211567695465E+18","Theo Thiếu tướng Nguyễn Quốc Duyệt, Tư lệnh Bộ Tư lệnh Thủ đô, một số du học sinh ở khu vực châu Âu trở về nhìn chung con cháu của gia đình có điều kiện, nên khi về đến sân bay Nội Bài có hiện tượng một số thiếu hợp tác với cơ quan chức năng. “Một số phải dùng công an, an ninh hàng không gần như cưỡng chế cho lên xe thì mới vận chuyển được về các địa điểm cách ly”

#thoisu #duhọcsinh #thiếuhợptác #Covid19","1585006386","102","60","9","0"
"458","-2.8561414895364E+18","Đây là một việc không hề đơn giản...

[https://lsvn.vn/vu-duong-nhue-hanh-vi-khong-truy-cuu-trach-nhiem-hinh-su-nguoi-co-toi-se-doi-mat-muc-an-cao-nhat-12-nam-tu.html](https://lsvn.vn/vu-duong-nhue-hanh-vi-khong-truy-cuu-trach-nhiem-hinh-su-nguoi-co-toi-se-doi-mat-muc-an-cao-nhat-12-nam-tu.html)","1591745374","10","2","2","0"
"459","-2.8561414895364E+18","[https://lsvn.vn/su-dung-ruou-bia-va-bo-chay-sau-khi-gay-tai-nan-co-phai-la-tinh-tiet-tang-nang-hinh-phat-doi-voi-truong-ban-noi-chinh-tinh-uy-thai-binh.html](https://lsvn.vn/su-dung-ruou-bia-va-bo-chay-sau-khi-gay-tai-nan-co-phai-la-tinh-tiet-tang-nang-hinh-phat-doi-voi-truong-ban-noi-chinh-tinh-uy-thai-binh.html)","1591227217","16","3","","0"
"460","-4.0240598239175E+18","💞🇻🇳 Công khai đối tượng khó khăn được hưởng gói hỗ trợ 62.000 tỷ đồng.
🔖 “Do đây là tiền từ ngân sách, nên cả xã hội sẽ giám sát và cơ quan chức năng sẽ xử lý rất nghiêm vi phạm trục lợi chính sách này nếu phát hiện. Việc hỗ trợ phải triển khai nhanh nhất. Đối tượng lao động tự do là nhóm đối tượng khó khăn nhất, đang cần hỗ trợ trong thời điểm này. Vì vậy, khuyến khích TP Hồ Chí Minh và Hà Nội thực hiện hỗ trợ lao động tự do trước ngày 30/4”, Bộ trưởng Đào Ngọc Dung khẳng định.
","1588001402","3","0","","0"
